Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
32,30.000000,12.000000,40007.733765,6025.000000,40007.733765,6025.000000,40007.733765,6025.000000,40007.733765,6025.000000,40007.733765,6025.000000,40007.733765,6025.000000
32,16.772000,64.000000,38605.675114,2224.000000,38605.675114,2224.000000,38605.675114,2224.000000,38605.675114,2224.000000,38605.675114,2224.000000,38605.675114,2224.000000
32,7.918000,512.000000,70657.332875,32651.000000,70657.332875,32651.000000,70657.332875,32651.000000,70657.332875,32651.000000,70657.332875,32651.000000,70657.332875,32651.000000
32,30.000000,9.000000,54298.539980,15833.000000,54298.539980,15833.000000,54298.539980,15833.000000,54298.539980,15833.000000,54298.539980,15833.000000,54298.539980,15833.000000
32,30.000000,18.000000,87135.695223,24100.000000,87135.695223,24100.000000,87135.695223,24100.000000,87135.695223,24100.000000,87135.695223,24100.000000,87135.695223,24100.000000
32,30.000000,15.000000,49094.839810,7746.000000,49094.839810,7746.000000,49094.839810,7746.000000,49094.839810,7746.000000,49094.839810,7746.000000,49094.839810,7746.000000
32,30.000000,6.000000,61880.967486,14852.000000,61880.967486,14852.000000,61880.967486,14852.000000,61880.967486,14852.000000,61880.967486,14852.000000,61880.967486,14852.000000
32,5.649000,4096.000000,274667.529614,183460.000000,274667.529614,183460.000000,274667.529614,183460.000000,274667.529614,183460.000000,274667.529614,183460.000000,274667.529614,183460.000000
32,4.639000,32768.000000,236770.962261,65186.000000,236770.962261,65186.000000,236770.962261,65186.000000,236770.962261,65186.000000,236770.962261,65186.000000,236770.962261,65186.000000
32,4.073000,262144.000000,417041.125859,179935.000000,417041.125859,179935.000000,417041.125859,179935.000000,417041.125859,179935.000000,417041.125859,179935.000000,417041.125859,179935.000000
