Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
22,5.649000,4096.000000,1448779.483848,266737.000000,1448779.483848,266737.000000,1448779.483848,266737.000000,1448779.483848,266737.000000,1448779.483848,266737.000000,1448779.483848,266737.000000
22,4.639000,32768.000000,650147.881761,249387.000000,650147.881761,249387.000000,650147.881761,249387.000000,650147.881761,249387.000000,650147.881761,249387.000000,650147.881761,249387.000000
22,4.073000,262144.000000,636678.878612,369340.000000,636678.878612,369340.000000,636678.878612,369340.000000,636678.878612,369340.000000,636678.878612,369340.000000,636678.878612,369340.000000
22,7.918000,512.000000,2546966.440393,271019.000000,2546966.440393,271019.000000,2546966.440393,271019.000000,2546966.440393,271019.000000,2546966.440393,271019.000000,2546966.440393,271019.000000
22,30.000000,9.000000,4806886.686678,84587.000000,4806886.686678,84587.000000,4806886.686678,84587.000000,4806886.686678,84587.000000,4806886.686678,84587.000000,4806886.686678,84587.000000
22,30.000000,12.000000,4951943.282188,84582.000000,4957626.176571,84582.000000,4957626.176571,84582.000000,4957626.176571,84582.000000,4951943.282188,84582.000000,4951943.282188,84582.000000
22,30.000000,6.000000,4636910.602760,80162.000000,4636910.602760,80162.000000,4636910.602760,80162.000000,4636910.602760,80162.000000,4636910.602760,80162.000000,4636910.602760,80162.000000
22,30.000000,18.000000,5160477.108947,114908.000000,5237663.797286,88855.000000,5237663.797286,88855.000000,5022224.989695,88855.000000,5515108.894164,263151.000000,5160477.108947,114908.000000
22,16.772000,64.000000,4992165.453558,86483.000000,5005514.089390,86483.000000,5005514.089390,86483.000000,5005514.089390,86483.000000,4934147.929899,86483.000000,4992165.453558,86483.000000
22,30.000000,15.000000,4912567.937560,85494.000000,4943561.266306,85494.000000,4943561.266306,85494.000000,4943561.266306,85494.000000,5538253.393299,262951.000000,4912567.937560,85494.000000
