Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
20,5.649000,4096.000000,1749202.936148,270408.000000,1749202.936148,270408.000000,1749202.936148,270408.000000,1749202.936148,270408.000000,1749202.936148,270408.000000,1749202.936148,270408.000000
20,4.639000,32768.000000,928189.244120,268788.000000,928189.244120,268788.000000,928189.244120,268788.000000,928189.244120,268788.000000,928189.244120,268788.000000,928189.244120,268788.000000
20,4.073000,262144.000000,717121.824174,331730.000000,717121.824174,331730.000000,717121.824174,331730.000000,717121.824174,331730.000000,717121.824174,331730.000000,717121.824174,331730.000000
20,30.000000,9.000000,5858119.906081,103669.000000,5858119.906081,103669.000000,5858119.906081,103669.000000,5858119.906081,103669.000000,5858119.906081,103669.000000,5858119.906081,103669.000000
20,7.918000,512.000000,3143885.338472,282480.000000,3143885.338472,282480.000000,3143885.338472,282480.000000,3143885.338472,282480.000000,3143885.338472,282480.000000,3143885.338472,282480.000000
20,16.772000,64.000000,6042310.379957,105590.000000,6058218.451050,105590.000000,6058218.451050,105590.000000,5848764.232441,176921.000000,6160983.889606,238462.000000,6042310.379957,105590.000000
20,30.000000,15.000000,6051092.289835,105709.000000,6091715.587880,105709.000000,6091715.587880,105709.000000,5758180.621474,192074.000000,6590431.361810,275927.000000,6051092.289835,105709.000000
20,30.000000,6.000000,6222693.259617,106914.000000,6222693.259617,106914.000000,6222693.259617,106914.000000,6222693.259617,106914.000000,6222693.259617,106914.000000,6222693.259617,106914.000000
20,30.000000,12.000000,5801831.094692,101392.000000,5815893.596582,101392.000000,5815893.596582,101392.000000,5815893.596582,101392.000000,5801831.094692,101392.000000,5801831.094692,101392.000000
20,30.000000,18.000000,6132775.720074,153285.000000,6332397.562248,108107.000000,6332397.562248,108107.000000,6444727.682844,273571.000000,6444727.682844,273571.000000,6444727.682844,273571.000000
