arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,8.500000,262144,24181418.329964
34,9.800000,32768,37981023.667904
34,12.400000,4096,67784906.663630
34,18.900000,512,132086189.950119
34,56.300000,64,219380427.057879
34,60.000000,12,215369372.365073
34,60.000000,18,207565891.317275
34,60.000000,24,201901132.800720
