arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,8.500000,262144,24966009.487651
34,9.800000,32768,38970927.802189
34,12.400000,4096,70714687.934882
34,18.900000,512,131835594.696199
34,56.300000,64,220314442.831317
34,60.000000,12,214192735.649675
34,60.000000,18,207242958.097578
34,60.000000,24,200988519.401620
