arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,8.500000,262144,39766238.290251
28,9.800000,32768,56483422.795975
28,12.400000,4096,88036780.837140
28,18.900000,512,154361468.749685
28,56.300000,64,270025533.216026
28,60.000000,12,256524876.050241
28,60.000000,18,249656136.789047
28,60.000000,24,242476468.205757
