arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,8.500000,262144,26615719.482830
34,9.800000,32768,40523351.520348
34,12.400000,4096,70589569.263554
34,18.900000,512,129675107.247926
34,56.300000,64,224116296.796274
34,60.000000,12,212236552.982469
34,60.000000,18,209894510.502551
34,60.000000,24,200945078.726069
