arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,8.500000,262144,33909776.965807
30,9.800000,32768,48220905.610851
30,12.400000,4096,80253500.878264
30,18.900000,512,149401682.858685
30,56.300000,64,252585926.869069
30,60.000000,12,246634948.431288
30,60.000000,18,235656562.550390
30,60.000000,24,226036682.500379
