arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,8.500000,262144,2714279.069327
38,9.800000,32768,3588948.648437
38,12.400000,4096,7928355.128505
38,18.900000,512,15132030.136951
38,56.300000,64,23879322.588211
38,60.000000,12,22470981.930153
38,60.000000,18,23289205.430893
38,60.000000,24,21421390.115326
