arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,8.500000,262144,24975589.986004
34,9.800000,32768,40129388.685184
34,12.400000,4096,68071396.333158
34,18.900000,512,130171281.991231
34,56.300000,64,226207892.416297
34,60.000000,12,215877512.376701
34,60.000000,18,208277671.877372
34,60.000000,24,203185533.292752
