arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,8.500000,262144,38322904.565627
28,9.800000,32768,51502554.168276
28,12.400000,4096,88180056.420539
28,18.900000,512,156751635.089246
28,56.300000,64,267792599.042430
28,60.000000,12,259848445.302438
28,60.000000,18,249608414.391879
28,60.000000,24,238570716.881041
