arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,8.500000,262144,51861194.772094
24,9.800000,32768,68004083.826430
24,12.400000,4096,99853098.958570
24,18.900000,512,172214756.608604
24,56.300000,64,297848509.401552
24,60.000000,12,287247204.053189
24,60.000000,18,277344856.805575
24,60.000000,24,263550703.944868
