arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,16074901.926751
40,9.800000,32768,25220659.998613
40,12.400000,4096,52545824.664644
40,18.900000,512,103247863.151214
40,56.300000,64,176586109.965228
40,60.000000,12,171221389.371489
40,60.000000,18,163550943.419497
40,60.000000,24,161767887.265585
