arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
38,8.500000,262144,18461405.717223
38,9.800000,32768,30173156.286108
38,12.400000,4096,58119083.704301
38,18.900000,512,114816457.862943
38,56.300000,64,192336485.727913
38,60.000000,12,182825561.783047
38,60.000000,18,176531397.588820
38,60.000000,24,176404108.998655
