arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,8.500000,262144,49563006.160794
24,9.800000,32768,66378733.543613
24,12.400000,4096,104249048.608092
24,18.900000,512,172621156.576185
24,56.300000,64,297735157.617078
24,60.000000,12,286553272.846728
24,60.000000,18,275370625.751138
24,60.000000,24,262064147.594526
