arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,1830865.593325
40,9.800000,32768,3026172.967508
40,12.400000,4096,6564615.502401
40,18.900000,512,13074416.338615
40,56.300000,64,21234826.051882
40,60.000000,12,20555432.736064
40,60.000000,18,20520179.563535
40,60.000000,24,19394660.989193
