arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
24,8.500000,262144,47446108.987476
24,9.800000,32768,67757511.246280
24,12.400000,4096,104903933.840110
24,18.900000,512,174823603.990003
24,56.300000,64,298295856.427714
24,60.000000,12,287369355.973504
24,60.000000,18,274170336.650076
24,60.000000,24,264698905.710223
