arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,8.500000,262144,34167089.428888
30,9.800000,32768,47919870.037333
30,12.400000,4096,79554682.949793
30,18.900000,512,146492164.906422
30,56.300000,64,254112231.272210
30,60.000000,12,245108253.029076
30,60.000000,18,235055955.443312
30,60.000000,24,226908808.284562
