arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
40,8.500000,262144,16634235.558692
40,9.800000,32768,27347107.429754
40,12.400000,4096,49164367.571975
40,18.900000,512,105063504.251906
40,56.300000,64,176459359.111555
40,60.000000,12,169210657.858807
40,60.000000,18,164398088.029463
40,60.000000,24,159018898.128968
