arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,8.500000,262144,40362201.326679
20,9.800000,32768,50875992.087099
20,12.400000,4096,73504487.639535
20,18.900000,512,119430887.138420
20,56.300000,64,207390282.467600
20,60.000000,12,194555762.471010
20,60.000000,18,185545992.201071
20,60.000000,24,176366324.649704
