arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
24,8.500000,262144,31707750.396989
24,9.800000,32768,42007494.907702
24,12.400000,4096,66113309.935373
24,18.900000,512,109510000.815772
24,56.300000,64,196296554.734618
24,60.000000,12,182926450.301371
24,60.000000,18,173767855.451176
24,60.000000,24,166180974.373391
