arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
24,8.500000,262144,32339365.373913
24,9.800000,32768,43835010.216693
24,12.400000,4096,65786380.254696
24,18.900000,512,110216107.343173
24,56.300000,64,196573572.673382
24,60.000000,12,182000157.765848
24,60.000000,18,174620336.288618
24,60.000000,24,167146533.211715
