arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,8.500000,262144,17775335.668336
32,9.800000,32768,29548046.038113
32,12.400000,4096,49312077.059007
32,18.900000,512,89379354.153501
32,56.300000,64,170166514.184682
32,60.000000,12,159333911.962874
32,60.000000,18,151622875.141454
32,60.000000,24,143794417.670833
