arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
36,8.500000,262144,13752571.160301
36,9.800000,32768,22712722.148984
36,12.400000,4096,39675909.078049
36,18.900000,512,79181353.717267
36,56.300000,64,158858064.075910
36,60.000000,12,146796576.224199
36,60.000000,18,140899301.995079
36,60.000000,24,132994200.996542
