arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
24,8.500000,262144,33745121.675082
24,9.800000,32768,44122838.216434
24,12.400000,4096,64145888.776339
24,18.900000,512,108135612.231418
24,56.300000,64,195327270.435565
24,60.000000,12,183474145.167418
24,60.000000,18,175334825.260746
24,60.000000,24,165997717.683461
