arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,8.500000,262144,11931152.406299
38,9.800000,32768,21210315.614587
38,12.400000,4096,38840550.823196
38,18.900000,512,73831421.765912
38,56.300000,64,152977614.437772
38,60.000000,12,141509698.283215
38,60.000000,18,133843564.349284
38,60.000000,24,127097062.712351
