arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,8.500000,262144,12212045.248259
38,9.800000,32768,19617302.378100
38,12.400000,4096,38074549.547202
38,18.900000,512,76054331.381542
38,56.300000,64,152633850.177817
38,60.000000,12,139547419.518769
38,60.000000,18,131974528.642234
38,60.000000,24,128741644.826294
