arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,8.500000,262144,27909853.859113
26,9.800000,32768,39249817.664844
26,12.400000,4096,62147892.049928
26,18.900000,512,104576502.631687
26,56.300000,64,188297648.366904
26,60.000000,12,177535879.335638
26,60.000000,18,168390313.539416
26,60.000000,24,161456528.155955
