arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,8.500000,262144,11604592.147106
38,9.800000,32768,21650996.477309
38,12.400000,4096,39751335.377190
38,18.900000,512,72788259.290958
38,56.300000,64,152008158.902281
38,60.000000,12,142074152.624362
38,60.000000,18,134500077.629286
38,60.000000,24,128066163.836930
