arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,8.500000,262144,41074625.361409
20,9.800000,32768,52135409.529093
20,12.400000,4096,74748168.415713
20,18.900000,512,119297879.625817
20,56.300000,64,209152821.327108
20,60.000000,12,195104711.936615
20,60.000000,18,185714708.113478
20,60.000000,24,177845075.910361
