arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,8.500000,262144,16123516.394643
34,9.800000,32768,24815854.216812
34,12.400000,4096,44775242.426357
34,18.900000,512,85451778.565568
34,56.300000,64,161860070.770058
34,60.000000,12,153592401.649063
34,60.000000,18,145392533.836145
34,60.000000,24,139292187.468669
