arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,8.500000,262144,29438903.238469
26,9.800000,32768,39943551.196885
26,12.400000,4096,62582196.763919
26,18.900000,512,102954932.719638
26,56.300000,64,189223895.049827
26,60.000000,12,176755246.665362
26,60.000000,18,169213300.047278
26,60.000000,24,161188756.453313
