arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,8.500000,262144,27862309.966304
26,9.800000,32768,38599319.071587
26,12.400000,4096,61769883.147991
26,18.900000,512,103845519.263099
26,56.300000,64,189272927.256672
26,60.000000,12,177052672.671506
26,60.000000,18,168957501.694794
26,60.000000,24,159622399.112633
