arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
36,8.500000,262144,15023311.734716
36,9.800000,32768,21197610.470485
36,12.400000,4096,41464942.084958
36,18.900000,512,80712918.537878
36,56.300000,64,158346638.569306
36,60.000000,12,149075753.634814
36,60.000000,18,139776321.794166
36,60.000000,24,132263402.315718
