arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
28,8.500000,262144,25181677.468689
28,9.800000,32768,34920176.824032
28,12.400000,4096,57209577.209507
28,18.900000,512,98159634.401854
28,56.300000,64,183136660.871855
28,60.000000,12,170566607.263663
28,60.000000,18,162796004.453877
28,60.000000,24,155473892.962531
