arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
30,8.500000,262144,21829829.047826
30,9.800000,32768,32487733.917416
30,12.400000,4096,53284540.955188
30,18.900000,512,94445322.525895
30,56.300000,64,178474621.674487
30,60.000000,12,166246552.855675
30,60.000000,18,158765803.665770
30,60.000000,24,150373079.783949
