arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,8.500000,262144,29118148.285183
26,9.800000,32768,39239072.744464
26,12.400000,4096,61619207.318252
26,18.900000,512,104722470.647698
26,56.300000,64,188951982.558587
26,60.000000,12,176647547.884520
26,60.000000,18,168570601.489878
26,60.000000,24,160927765.504867
