arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
30,8.500000,262144,23487747.048885
30,9.800000,32768,32274610.443695
30,12.400000,4096,53300091.642276
30,18.900000,512,94183970.385317
30,56.300000,64,178528681.522285
30,60.000000,12,165096542.165311
30,60.000000,18,156740087.489195
30,60.000000,24,149498868.430755
