arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
22,8.500000,262144,35171159.408315
22,9.800000,32768,47332504.491314
22,12.400000,4096,68727086.067283
22,18.900000,512,114284271.752696
22,56.300000,64,202586724.765524
22,60.000000,12,189515831.733565
22,60.000000,18,181317401.867759
22,60.000000,24,171675239.392689
