arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,8.500000,262144,12550102.582598
38,9.800000,32768,18740619.649991
38,12.400000,4096,37838470.504915
38,18.900000,512,76142160.599187
38,56.300000,64,152100712.292163
38,60.000000,12,140677071.600683
38,60.000000,18,135261973.992684
38,60.000000,24,126176373.377077
