arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
40,8.500000,262144,10737701.169760
40,9.800000,32768,18404476.792206
40,12.400000,4096,34368069.298971
40,18.900000,512,71674823.100351
40,56.300000,64,143933718.564111
40,60.000000,12,133868416.782451
40,60.000000,18,126226217.211545
40,60.000000,24,122335823.295055
