arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
30,8.500000,262144,22492854.550910
30,9.800000,32768,31135254.631540
30,12.400000,4096,52092946.677377
30,18.900000,512,93375367.815949
30,56.300000,64,178405768.358921
30,60.000000,12,165713090.715138
30,60.000000,18,157139085.176345
30,60.000000,24,150465790.661350
