arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,8.500000,262144,39638130.318697
20,9.800000,32768,52088996.001598
20,12.400000,4096,74134665.997252
20,18.900000,512,119483635.997060
20,56.300000,64,208268022.219232
20,60.000000,12,195010842.536336
20,60.000000,18,184704378.372673
20,60.000000,24,177821786.130371
