arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
40,8.500000,262144,10810768.529624
40,9.800000,32768,18348214.216499
40,12.400000,4096,32741781.382904
40,18.900000,512,70723902.857952
40,56.300000,64,143915486.865731
40,60.000000,12,134144651.504079
40,60.000000,18,126869051.531578
40,60.000000,24,120600013.671969
