arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,8.500000,262144,28613235.306341
26,9.800000,32768,39985467.038042
26,12.400000,4096,61612597.496542
26,18.900000,512,104209012.349225
26,56.300000,64,189148605.187838
26,60.000000,12,177604046.685172
26,60.000000,18,169345489.588843
26,60.000000,24,162441883.505253
