arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,8.500000,262144,18122964.310671
32,9.800000,32768,27945576.375148
32,12.400000,4096,48762611.326645
32,18.900000,512,88686389.978690
32,56.300000,64,169523975.665650
32,60.000000,12,160521928.357547
32,60.000000,18,151441810.611535
32,60.000000,24,142671673.663228
