arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,8.500000,262144,21728551.664292
32,9.800000,32768,28430020.098742
32,12.400000,4096,48255043.353447
32,18.900000,512,89957742.214028
32,56.300000,64,169674585.737529
32,60.000000,12,160147166.773871
32,60.000000,18,152072611.208706
32,60.000000,24,143713912.210251
