arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
38,8.500000,262144,10741925.734954
38,9.800000,32768,20586421.457574
38,12.400000,4096,39425570.670947
38,18.900000,512,76808745.633424
38,56.300000,64,152047776.365686
38,60.000000,12,140357228.714831
38,60.000000,18,133364993.812114
38,60.000000,24,127304049.301937
