arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
30,8.500000,262144,22307603.494645
30,9.800000,32768,33029814.329954
30,12.400000,4096,51664184.997373
30,18.900000,512,94558695.841051
30,56.300000,64,177366575.460876
30,60.000000,12,166372939.547644
30,60.000000,18,157584819.320618
30,60.000000,24,149851444.986709
