arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,8.500000,262144,38881790.770848
20,9.800000,32768,52658255.887375
20,12.400000,4096,73010300.079834
20,18.900000,512,118043732.258230
20,56.300000,64,208847269.698824
20,60.000000,12,194278343.380618
20,60.000000,18,184253211.439950
20,60.000000,24,177475284.273239
