arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,8.500000,262144,16900443.393001
34,9.800000,32768,24705789.356830
34,12.400000,4096,44313780.534146
34,18.900000,512,85716680.378268
34,56.300000,64,162761607.874765
34,60.000000,12,154368146.935526
34,60.000000,18,146410236.855842
34,60.000000,24,138144956.520024
