arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
26,8.500000,262144,28168742.469543
26,9.800000,32768,40137753.629762
26,12.400000,4096,59471338.941719
26,18.900000,512,103686552.269386
26,56.300000,64,188754175.151269
26,60.000000,12,176795568.188088
26,60.000000,18,168016928.672134
26,60.000000,24,160911726.205010
