arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
32,8.500000,262144,18080634.837694
32,9.800000,32768,29172402.643143
32,12.400000,4096,50744299.389337
32,18.900000,512,87181857.090334
32,56.300000,64,170741913.239259
32,60.000000,12,159135437.255338
32,60.000000,18,152035345.677109
32,60.000000,24,144903556.229575
