arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,8.500000,262144,16488036.830568
34,9.800000,32768,27194827.576956
34,12.400000,4096,44571140.890726
34,18.900000,512,84906957.072145
34,56.300000,64,163540638.688601
34,60.000000,12,154233736.184675
34,60.000000,18,147103525.689756
34,60.000000,24,138348932.950436
