arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
34,8.500000,262144,17547567.427279
34,9.800000,32768,24705550.539068
34,12.400000,4096,45873773.094903
34,18.900000,512,85006985.964687
34,56.300000,64,164069958.354886
34,60.000000,12,153913036.561024
34,60.000000,18,146255834.348762
34,60.000000,24,138823118.166666
