arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,8.500000,262144,34645967.544308
30,9.800000,32768,50089781.591681
30,12.400000,4096,83094161.916896
30,18.900000,512,148072010.288365
30,56.300000,64,253423192.803146
30,60.000000,12,245522261.074247
30,60.000000,18,236303869.375544
30,60.000000,24,224750990.469991
