arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
22,8.500000,262144,53262671.669322
22,9.800000,32768,73365192.924961
22,12.400000,4096,109771450.225115
22,18.900000,512,182800185.198233
22,56.300000,64,312207029.633976
22,60.000000,12,301298209.681889
22,60.000000,18,287384482.450285
22,60.000000,24,276504648.283593
