arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,8.500000,262144,34146797.883602
30,9.800000,32768,50702425.979060
30,12.400000,4096,78981820.700338
30,18.900000,512,147746564.856854
30,56.300000,64,252494280.648324
30,60.000000,12,246007159.475762
30,60.000000,18,236829393.885186
30,60.000000,24,226645636.617552
