arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
22,8.500000,262144,54910459.412009
22,9.800000,32768,72004793.698023
22,12.400000,4096,109250409.445613
22,18.900000,512,180921179.814777
22,56.300000,64,313495452.351349
22,60.000000,12,300606316.828675
22,60.000000,18,289172840.446164
22,60.000000,24,274292631.119198
