arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,8.500000,262144,33896108.822196
30,9.800000,32768,46404153.505130
30,12.400000,4096,81155852.654064
30,18.900000,512,145814238.735263
30,56.300000,64,252662903.173951
30,60.000000,12,244563065.159871
30,60.000000,18,238095891.794881
30,60.000000,24,229902725.939693
30,100.000000,50,14989195.638315
30,500.000000,200,100022733.185996
30,2000.000000,800,401505370.271557
