arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
32,8.500000,262144,32870202.244784
32,9.800000,32768,42848269.628615
32,12.400000,4096,74541409.862525
32,18.900000,512,140055955.039152
32,56.300000,64,236940703.775143
32,60.000000,12,231188480.803764
32,60.000000,18,223300999.103949
32,60.000000,24,212247346.354782
