arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
24,8.500000,262144,6612667.046239
24,9.800000,32768,8589293.482851
24,12.400000,4096,12763148.698842
24,18.900000,512,21709681.748134
24,56.300000,64,37524338.316362
24,60.000000,12,35885965.670383
24,60.000000,18,34500775.425622
24,60.000000,24,33326933.764627
