arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
34,8.500000,262144,3721373.603058
34,9.800000,32768,4564296.856423
34,12.400000,4096,8334180.899383
34,18.900000,512,16249732.347900
34,56.300000,64,28471065.799605
34,60.000000,12,27541685.744635
34,60.000000,18,25503027.726852
34,60.000000,24,24973015.276137
