arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,8.500000,262144,33284937.595192
30,9.800000,32768,49961510.891422
30,12.400000,4096,81977515.513446
30,18.900000,512,148066271.745082
30,56.300000,64,254984782.021586
30,60.000000,12,245983918.909488
30,60.000000,18,237987523.565455
30,60.000000,24,226892174.139810
